,Unnamed: 0,course name,Number of students who purchased the course,The number of students who rated the course,The number of factors that took part in the creation of the course,Last updated date,the language of the course,The number of languages into which the course is translated,The number of languages for which the course has subtitles,price,Is the course on sale?,The number of episodes,Number of lectures in the course,Duration of each lecture,The name of the first lecturer,Number of followers of the first lecturer,The course number of the first lecturer,Average rating of all courses of the first lecturer,The name of the second lecturer,Number of followers of the second lecturer,The course number of the second lecturer,Average rating of all courses of the second lecturer,Does the course contain exercises?,Does the course contain exams?,Does the course contain a final exam?,Course rating
400,400,Data Science Bootcamp with Power Bi and Python,12190,82,1,12.2022,1,1,1,69.9,1,8,28,2.2,Harshit Srivastava,148659.0,117,3.8,0,0.0,0.0,0.0,1,0,0,4.2
401,401,Learn Artificial Intelligence Fundamentals,3440,81,1,10.2018,1,1,0,105.9,1,7,22,1.1833333333333333,Mahadi Hasan Meem,15726.0,4,3.8,0,0.0,0.0,0.0,1,0,0,3.8
402,402,Practical Neural Networks and Deep Learning in Python,751,81,1,11.2021,1,1,1,349.9,1,11,84,8.633333333333333,Minerva Singh,90921.0,49,4.4,0,0.0,0.0,0.0,0,0,0,4.6
403,403,Deep Learning with Google Colab,7466,81,1,2.202,1,1,1,69.9,1,8,61,5.7,BPB Online + 100 Million Books Sold,19898.0,4,4.2,0,0.0,0.0,0.0,0,0,0,4.6
404,404,Decision Trees for Machine Learning From Scratch,363,81,1,5.202,1,1,1,349.9,1,8,21,2.966666666666667,Sefik Ilkin Serengil,6926.0,6,4.1,0,0.0,0.0,0.0,1,0,0,4.2
405,405,Datascience:COVID-19 Pneumonia Classification(Deep learning),869,80,1,1.2021,1,1,1,69.9,1,8,9,1.55,School of Disruptive Innovation,42382.0,14,4.1,0,0.0,0.0,0.0,0,0,0,4.4
406,406,Artificial Intelligence Bootcamp 44 projects Ivy League pro,13550,80,1,6.2018,1,1,1,349.9,1,6,74,13.4,Gopal Shangari,45262.0,3,3.8,0,0.0,0.0,0.0,0,0,0,3.6
407,407,"50 Hours of Big Data, PySpark, AWS, Scala and Scraping",846,83,2,1.2023,1,1,4,699.9,1,4,623,54.65,AI Sciences,43905.0,23,4.3,1,24008.0,23.0,4.3,1,0,0,4.6
408,408,Text Mining with Machine Learning and Python,430,80,1,5.2018,1,1,1,349.9,1,6,31,2.4333333333333336,Packt Publishing,408556.0,1058,3.9,0,0.0,0.0,0.0,0,0,0,4.3
409,409,Image Processing and Computer Vision with Python & OpenCV,486,80,1,2.2022,1,1,0,89.9,1,12,77,9.333333333333334,Shiv Onkar Deepak Kumar,1529.0,7,3.7,0,0.0,0.0,0.0,0,0,0,3.9
410,410,Machine Learning with Remote Sensing in Google Earth Engine,379,79,2,12.2022,1,1,0,349.9,1,9,14,1.65,Spatial eLearning,3395.0,5,4.0,1,19316.0,16.0,4.0,0,0,0,3.7
411,411,Taming Regular Expressions (REGEX) - Complete Guide to Regex,621,81,1,7.2022,1,1,1,349.9,1,11,59,7.166666666666667,Paul Ogier,22590.0,3,4.6,0,0.0,0.0,0.0,1,0,0,4.8
412,412,"Python Data Science basics with Numpy, Pandas and Matplotlib",1801,79,1,10.2019,1,1,0,349.9,1,38,63,6.333333333333333,Abhilash Nelson,42950.0,21,4.3,0,0.0,0.0,0.0,0,0,0,3.9
413,413,100+ Exercises - Python - Data Science - scikit-learn - 2022,31945,79,1,10.2022,1,1,1,69.9,1,15,112,0.7833333333333333,Paweł Krakowiak,247701.0,86,4.5,0,0.0,0.0,0.0,0,1,0,4.5
414,414,Python - Data mining and Machine learning,17515,79,1,9.2022,1,1,1,349.9,1,4,18,2.0833333333333335,Mark Nielsen,106044.0,10,4.2,0,0.0,0.0,0.0,1,0,0,4.8
415,415,Machine Learning for Absolute Beginners - Level 3,11925,79,1,9.2022,1,1,1,349.9,1,6,40,3.0,Idan Gabrieli,139416.0,17,4.5,0,0.0,0.0,0.0,0,0,0,4.1
416,416,Mastering Data Modeling Fundamentals in Power BI,2593,78,2,8.2021,1,1,1,69.9,1,2,6,0.6833333333333333,Ameen Khan,2593.0,1,3.8,1,2593.0,1.0,3.8,0,0,0,3.8
417,417,Creating Online Dashboards & Story Maps using arcGIS Online,7111,79,1,2.2021,1,1,1,259.9,1,3,25,2.5833333333333335,ObaidiPedia Obaidi,7260.0,2,4.5,0,0.0,0.0,0.0,0,0,0,4.6
418,418,Artificial Intelligence:Deep Learning in Real World Business,566,78,1,6.2022,1,1,1,349.9,1,8,25,3.4333333333333336,"Eduero Academy, Inc.",4101.0,4,4.1,0,0.0,0.0,0.0,0,0,0,3.8
419,419,Machine Learning Made Easy : Beginner to Advanced using R,4276,79,1,4.2018,1,1,1,69.9,1,12,129,15.266666666666667,Statinfer Solutions,25691.0,4,4.1,0,0.0,0.0,0.0,1,0,0,4.3
420,420,Data Science for Sports - Sports Analytics and Visualization,7535,79,1,2.2021,1,1,1,349.9,1,4,9,1.1333333333333333,The Click Reader,14311.0,11,4.0,0,0.0,0.0,0.0,0,0,0,4.2
421,421,Artificial Intelligence and Machine Learning Fundamentals,512,78,1,2.202,1,1,1,349.9,1,7,53,7.783333333333333,Packt Publishing,408556.0,1058,3.9,0,0.0,0.0,0.0,1,0,0,4.3
422,422,Statistics Fundamentals,12001,77,1,12.2021,1,1,1,349.9,1,10,213,14.633333333333333,Takuma Kimura,20578.0,3,4.4,0,0.0,0.0,0.0,1,0,0,4.1
423,423,Data Visualization with Python and Power BI,10856,77,1,12.2022,1,1,1,69.9,1,8,21,1.5833333333333335,Harshit Srivastava,148659.0,117,3.8,0,0.0,0.0,0.0,1,0,0,4.1
424,424,Text Analysis and Natural Language Processing With Python,726,79,1,1.2022,1,1,1,699.9,1,10,67,4.666666666666667,Minerva Singh,90921.0,49,4.4,0,0.0,0.0,0.0,0,0,0,4.6
425,425,Statistical Decision Making in Data Science with Case Study,17842,77,3,7.2021,1,1,1,89.9,1,6,14,0.85,Data Science Anywhere,81563.0,16,4.4,1,73622.0,5.0,4.2,0,0,0,4.5
426,426,Statistics for Data Science and Analytics,424,76,2,4.202,1,1,1,349.9,1,8,44,4.3,Analytics Leap,14610.0,5,4.4,1,424.0,1.0,3.8,1,0,0,3.8
427,427,Data Science & Machine Learning: Naive Bayes in Python,727,77,2,1.2023,1,1,1,699.9,1,8,43,7.4,Lazy Programmer Inc.,517670.0,32,4.6,1,182439.0,16.0,4.6,0,0,0,4.8
428,428,Python for Data Science and Visualization -Beginners to Pro,271,75,2,11.2019,1,1,1,349.9,1,13,69,5.166666666666667,Analytics Leap,14610.0,5,4.4,1,271.0,1.0,4.8,1,0,0,4.8
429,429,NLP-Natural Language Processing in Python(Theory & Projects),915,75,2,1.2023,1,1,4,349.9,1,26,258,23.583333333333332,AI Sciences,43905.0,23,4.3,1,24008.0,23.0,4.3,0,0,0,4.0
430,430,Artificial Neural Networks(ANN) Made Easy,6965,75,1,2.2019,1,1,1,249.9,1,4,66,5.65,Statinfer Solutions,25691.0,4,4.1,0,0.0,0.0,0.0,0,0,0,3.6
431,431,A Beginner's Guide to Machine Learning (in Python),1182,75,1,8.202,1,1,1,349.9,1,7,49,3.5666666666666664,Curiosity for Data Science,8814.0,5,4.1,0,0.0,0.0,0.0,1,0,0,4.0
432,432,No-Code Machine Learning with Qlik AutoML,24081,78,1,3.2022,1,1,1,105.9,1,10,38,2.6833333333333336,Prince Patni,201332.0,31,4.1,0,0.0,0.0,0.0,0,0,0,4.1
433,433,Improving data quality in data analytics & machine learning,848,76,1,1.2023,1,1,1,69.9,1,9,45,5.366666666666666,Mike X Cohen,195031.0,23,4.6,0,0.0,0.0,0.0,1,0,0,4.5
434,434,Data Science with R,16820,74,1,7.2021,1,1,1,349.9,1,34,39,23.066666666666666,Uplatz Training,384700.0,162,3.6,0,0.0,0.0,0.0,0,0,0,4.0
435,435,Python for Data Science: Learn Data Science From Scratch,352,75,1,1.2023,1,1,1,349.9,1,11,136,19.65,Oak Academy,275303.0,256,4.5,0,0.0,0.0,0.0,1,0,0,4.5
436,436,Learning Path:TensorFlow: The Road to TensorFlow-2nd Edition,1016,74,1,7.2017,1,1,1,349.9,1,4,111,10.35,Packt Publishing,408556.0,1058,3.9,0,0.0,0.0,0.0,0,0,0,4.0
437,437,Statistics & Probability for Data Science & Machine Learning,406,74,1,11.2021,1,1,1,89.9,1,18,43,29.233333333333334,Rahul Tiwari,4811.0,10,4.4,0,0.0,0.0,0.0,0,0,0,3.8
438,438,YOLOv4 Object Detection Course,4372,73,2,12.2021,1,1,1,349.9,1,3,57,5.616666666666667,Augmented Startups,56334.0,22,3.8,1,5350.0,3.0,3.3,1,0,0,4.2
439,439,PyTorch: Deep Learning with PyTorch - Masterclass!: 2-in-1,575,73,1,10.2018,1,1,1,349.9,1,2,65,7.716666666666667,Packt Publishing,408556.0,1058,3.9,0,0.0,0.0,0.0,1,0,0,4.1
440,440,LaTeX for everyone 2021,555,73,1,7.2021,1,1,1,69.9,1,5,23,2.216666666666667,David Armendáriz,5969.0,8,4.2,0,0.0,0.0,0.0,0,0,0,4.1
441,441,Tensorflow for Beginners,590,73,2,12.2018,1,1,3,179.9,1,9,20,4.133333333333334,Eduonix Learning Solutions,1250596.0,237,3.9,1,1225198.0,170.0,3.9,0,0,0,4.0
442,442,Build 30 Real World Machine Learning Projects Practically,1315,72,1,9.2022,1,1,1,179.9,1,31,182,25.816666666666666,The Machine Learning,7719.0,6,4.5,0,0.0,0.0,0.0,0,0,0,3.0
443,443,The Complete GANs Bootcamp: Theory and Applications,546,72,1,12.202,1,1,1,69.9,1,9,20,2.8333333333333335,Mahmoud Elsayed,546.0,1,4.2,0,0.0,0.0,0.0,0,0,0,4.2
444,444,Python for Data Analytics,9490,82,1,1.2023,1,1,1,69.9,1,12,43,2.3,Onur Baltacı,29544.0,9,4.4,0,0.0,0.0,0.0,1,0,0,4.1
445,445,Complete Python Machine Learning & Data Science for Dummies,2330,71,1,7.2021,1,1,0,349.9,1,90,90,10.383333333333333,Abhilash Nelson,42950.0,21,4.3,0,0.0,0.0,0.0,0,0,0,4.3
446,446,Data Analysis for Entry Level Job -  ( 9 courses in 1 ),11212,82,1,11.2022,1,1,1,349.9,1,14,207,16.716666666666665,Jobshie Academy,52984.0,18,4.4,0,0.0,0.0,0.0,0,0,0,4.3
447,447,Imbalanced Learning (Unbalanced Data) - The Complete Guide,704,71,1,11.2019,1,1,1,105.9,0,8,61,4.783333333333333,Bassam Almogahed,2424.0,2,4.3,0,0.0,0.0,0.0,0,0,0,4.4
448,448,"R for Data Analysis, Statistics and Data Science",2436,71,1,4.202,1,1,1,349.9,1,15,79,8.15,Syed Mohiuddin,32515.0,6,4.3,0,0.0,0.0,0.0,0,0,0,3.5
449,449,Data Science Marathon: 120 Projects To Build Your Portfolio,2379,73,1,11.2022,1,1,1,349.9,1,121,794,132.43333333333334,Pianalytix .,66704.0,18,4.3,0,0.0,0.0,0.0,0,0,0,4.3
450,450,Machine Learning For Researchers,16745,70,2,6.202,1,1,1,69.9,1,2,13,5.583333333333333,Academy of Computing & Artificial Intelligence,169329.0,19,4.0,1,61170.0,4.0,4.0,0,0,0,4.7
451,451,Ultimate Neural Nets and Deep Learning Masterclass in Python,466,70,1,2.2019,1,1,1,349.9,1,9,52,6.6,John Harper,13414.0,5,4.3,0,0.0,0.0,0.0,0,0,0,3.9
452,452,Artificial Neural Networks [ Theory & Hands-On ],11194,69,1,6.202,1,1,1,69.9,1,4,15,2.216666666666667,Academy of Computing & Artificial Intelligence,169329.0,19,4.0,0,0.0,0.0,0.0,0,0,0,3.8
453,453,Machine Learning with Python: Data Science for Beginners,3292,69,1,11.2017,1,1,0,349.9,1,5,67,11.05,TELCOMA Global,72140.0,46,3.5,0,0.0,0.0,0.0,0,0,0,3.9
454,454,Mastering Probability & Statistic Python (Theory & Projects),740,70,2,1.2023,1,1,4,349.9,1,12,134,13.833333333333334,AI Sciences Team,24008.0,23,4.3,1,43905.0,23.0,4.3,0,0,0,4.0
455,455,Quick Data Science Approach from Scratch for Beginners,11422,69,1,11.2022,1,1,1,69.9,1,4,15,0.9666666666666667,Nizamuddin Siddiqui,56332.0,6,4.1,0,0.0,0.0,0.0,0,0,1,4.2
456,456,ChatGPT: The Complete ChatGPT Guide from Zero to Hero (2023),2894,138,1,1.2023,1,1,1,69.9,1,10,45,4.25,Joshua Darrington,2904.0,2,4.2,0,0.0,0.0,0.0,0,0,0,4.1
457,457,Python Numpy: Machine Learning & Data Science Course,7434,70,1,1.2023,1,1,1,349.9,1,7,66,9.116666666666667,Oak Academy,275303.0,256,4.5,0,0.0,0.0,0.0,1,0,0,4.4
458,458,Optimization Using Genetic Algorithms : MATLAB Programming,7715,69,1,7.2022,1,1,1,105.9,1,4,23,0.9333333333333333,Karthik K,39759.0,13,4.3,0,0.0,0.0,0.0,1,0,0,4.1
459,459,Python for Data Science & Machine Learning: Zero to Hero,11055,76,1,10.2022,1,1,1,329.9,1,17,186,6.0,Meta Brains,339844.0,32,4.2,0,0.0,0.0,0.0,0,0,0,4.4
460,460,Build 25  Real World Machine Learning Project In 2022,1057,68,1,9.2022,1,1,1,139.9,1,26,147,18.85,The Machine Learning,7719.0,6,4.5,0,0.0,0.0,0.0,0,0,0,3.5
461,461,RA: Retail Customer Analytics and Trade Area Modeling.,12368,68,1,11.2022,1,1,1,329.9,1,11,162,15.65,Haytham Omar,56529.0,14,4.3,0,0.0,0.0,0.0,1,0,0,4.1
462,462,Google Cloud Machine Learning with TensorFlow,389,68,1,12.2019,1,1,1,349.9,1,6,40,4.033333333333333,Packt Publishing,408556.0,1058,3.9,0,0.0,0.0,0.0,1,0,0,4.4
463,463,"Python programming for Machine Learning , Data Analytics",508,67,1,6.202,1,1,0,69.9,1,10,42,7.266666666666667,Academy of Computing & Artificial Intelligence,169329.0,19,4.0,0,0.0,0.0,0.0,0,0,0,3.7
464,464,Power BI Bootcamp:  Build Real World Power BI Projects,2509,71,1,10.2022,1,1,1,179.9,1,9,49,6.316666666666666,The Machine Learning,7719.0,6,4.5,0,0.0,0.0,0.0,0,0,0,4.7
465,465,Data Visualization with Python Masterclass | Python A-Z,2679,66,2,1.2023,1,1,0,349.9,1,12,144,20.55,Oak Academy,275303.0,256,4.5,1,48095.0,17.0,4.6,1,0,0,4.5
466,466,Data Analysis and Statistical Modeling in R,10065,66,1,2.2021,1,1,1,349.9,1,5,37,4.966666666666667,Jazeb Akram,76877.0,11,4.2,0,0.0,0.0,0.0,1,0,1,4.3
467,467,Machine Learning and Data Science with AWS 2023 - Hands On,6201,66,2,11.2022,1,1,1,69.9,1,7,36,3.1666666666666665,Pranjal Srivastava,121685.0,79,3.6,1,148659.0,117.0,3.8,1,0,0,3.9
468,468,Theoretical Machine Learning From Scratch - Linear Models,14090,66,1,4.2021,1,1,1,69.9,1,4,12,2.0833333333333335,Raviteja Kolapalli,14090.0,1,4.6,0,0.0,0.0,0.0,0,0,0,4.6
469,469,Unsupervised Machine Learning : With 2 Capstone ML Projects,13470,67,1,3.2022,1,1,1,69.9,1,6,51,3.0166666666666666,Data Is Good Academy,253223.0,31,4.3,0,0.0,0.0,0.0,1,0,0,4.5
470,470,Train and Deploy Tensorflow models using Google AI Platform,2464,66,1,11.202,1,1,1,105.9,1,6,61,8.233333333333333,Nour Islam Mokhtari,4586.0,3,4.3,0,0.0,0.0,0.0,0,0,0,4.6
471,471,Machine Learning and Deep Learning A-Z: Hands-On Python,2703,66,2,1.2023,1,1,1,349.9,1,25,104,18.95,Oak Academy,275303.0,256,4.5,1,48095.0,17.0,4.6,1,0,0,4.6
472,472,Semantic Search engine using Sentence BERT,346,66,1,4.202,1,1,1,105.9,1,5,13,2.283333333333333,Evergreen Technologies,15041.0,55,3.5,0,0.0,0.0,0.0,0,0,0,4.3
473,473,130+ Exercises - Python - Data Science - Pandas - 2022,13089,65,1,8.2022,1,1,1,69.9,1,18,143,0.7666666666666667,Paweł Krakowiak,247701.0,86,4.5,0,0.0,0.0,0.0,0,1,0,4.5
474,474,The Complete Healthcare Artificial Intelligence Course 2022,614,66,1,11.2021,1,1,1,179.9,1,10,116,18.5,Hoang Quy La,4973.0,13,4.0,0,0.0,0.0,0.0,0,0,0,3.9
475,475,Machine Learning and Data Science Essentials with Python & R,4860,65,1,12.2017,1,1,1,349.9,1,5,24,5.6,"AkaSkills! 35,000+ Students",38814.0,9,3.8,0,0.0,0.0,0.0,0,0,0,4.4
476,476,Predictive Analytics With R,307,65,1,2.2016,1,1,1,319.9,1,7,44,4.366666666666666,Easylearning guru,11053.0,13,3.5,0,0.0,0.0,0.0,0,0,0,4.0
477,477,AI Machine Learning Complete Course: for PHP & Python Devs,1816,64,2,10.2018,1,1,1,349.9,1,10,65,4.416666666666667,Amr Shawqy,1816.0,1,4.1,1,1816.0,1.0,4.1,0,0,0,4.1
478,478,Machine Learning & Data Science Masterclass in Python and R,717,64,1,1.2021,1,1,1,349.9,1,32,204,17.066666666666666,Denis Panjuta,347086.0,41,4.5,0,0.0,0.0,0.0,1,0,0,3.9
479,479,Python ReportLab from Beginner to Winner 2023,374,66,1,2.2022,1,1,1,349.9,1,2,21,8.55,Hugo Ferro,1370.0,10,4.7,0,0.0,0.0,0.0,1,0,0,4.8
480,480,Building Big Data Pipelines with PySpark + MongoDB + Bokeh,2379,63,1,2.202,1,1,1,349.9,1,7,25,5.066666666666666,EBISYS R&D,8534.0,15,4.1,0,0.0,0.0,0.0,0,0,0,4.3
481,481,Hands - On Reinforcement Learning with Python,367,63,1,4.2018,1,1,1,349.9,1,8,32,4.45,Packt Publishing,408556.0,1058,3.9,0,0.0,0.0,0.0,0,0,0,3.6
482,482,Face Mask Recognition: Deep Learning based Desktop App,2368,64,2,6.2022,1,1,1,639.9,1,8,68,4.6,Gusksra R,81516.0,13,4.4,1,81563.0,16.0,4.4,0,0,0,4.8
483,483,Computer Vision - Object Detection on Videos - Deep Learning,322,63,1,12.2022,1,1,1,349.9,1,10,82,2.716666666666667,Vineeta Vashistha,1606.0,6,4.3,0,0.0,0.0,0.0,1,0,0,4.0
484,484,Python Data Visualization using Seaborn - Beginners,13262,63,1,7.2021,1,1,1,349.9,1,3,17,2.3833333333333333,Exam Turf,137454.0,30,4.0,0,0.0,0.0,0.0,0,0,0,3.8
485,485,Practical Foundations of R Programming,806,62,1,6.2017,1,1,1,329.9,1,4,101,7.883333333333333,"Geoffrey Hubona, Ph.D.",31895.0,26,4.1,0,0.0,0.0,0.0,0,0,0,4.5
486,486,Curiosity Driven Deep Reinforcement Learning,806,65,1,10.2021,1,1,1,699.9,1,4,25,3.75,Phil Tabor,5819.0,4,4.7,0,0.0,0.0,0.0,0,0,0,4.9
487,487,awk tutorial,5898,62,1,8.2021,1,1,1,69.9,1,1,13,0.5333333333333333,Frank Anemaet,106268.0,30,4.2,0,0.0,0.0,0.0,0,0,0,4.4
488,488,Data Science:  Machine Learning algorithms in Matlab,550,61,1,4.2018,1,1,1,139.9,1,10,26,2.65,Geek Cafe,4195.0,3,3.9,0,0.0,0.0,0.0,1,0,0,3.6
489,489,R programming from Scratch & Practice Case Studies workout,540,61,1,1.2021,1,1,1,69.9,1,5,49,4.1,Gopal Prasad Malakar,112235.0,17,4.3,0,0.0,0.0,0.0,0,0,0,3.8
490,490,Data Science: Bitcoin Data Visualization &  Price Prediction,6800,61,1,3.2021,1,1,1,69.9,1,5,14,1.4166666666666667,School of Disruptive Innovation,42382.0,14,4.1,0,0.0,0.0,0.0,0,0,0,4.2
491,491,Data Science with R Tidyverse,221,60,1,9.202,1,1,1,69.9,1,4,22,2.4833333333333334,Adam Hayward,221.0,1,4.5,0,0.0,0.0,0.0,0,0,0,4.5
492,492,Artificial Intelligence Bootcamp in R Programming,738,61,3,6.202,1,1,1,349.9,1,10,85,9.983333333333333,Minerva Singh,90921.0,49,4.4,1,2286939.0,148.0,4.6,0,0,0,4.1
493,493,Guide to Big Data Analytics: Origination to Opportunities,611,60,1,12.2017,1,1,1,349.9,1,15,59,2.45,RankOne Consulting,1960.0,6,3.5,0,0.0,0.0,0.0,1,0,1,4.3
494,494,Master Natural Language Processing & Build NLP Web App,16169,59,2,8.2021,1,1,1,179.9,1,9,52,4.55,SeaportAi .,101934.0,27,4.1,1,315733.0,45.0,3.9,0,0,0,4.0
495,495,Microsoft Azure Machine Learning - DP-100,294,59,1,2.2021,1,1,1,349.9,1,11,45,6.583333333333333,Data Science Training,345.0,2,3.5,0,0.0,0.0,0.0,0,0,0,3.7
496,496,Learn Data Analysis with Python Pandas,5297,59,1,11.2018,1,1,1,349.9,1,6,32,2.35,Tony Staunton,38665.0,10,4.1,0,0.0,0.0,0.0,0,0,0,3.5
497,497,Data Science: Machine Learning and Deep Learning with Python,3189,58,2,9.2019,1,1,1,459.9,0,17,60,14.316666666666666,Teach Premium,28258.0,2,4.0,1,88244.0,8.0,4.0,0,0,0,4.6
498,498,The complete Machine Learning Data Science Course in Python,2288,58,1,5.202,1,1,1,349.9,1,6,81,8.25,Coding School,5431.0,4,4.2,0,0.0,0.0,0.0,0,0,0,4.4
499,499,Predicting Diabetes on Diagnostic using Machine Learning,8534,58,1,6.2021,1,1,1,349.9,1,4,10,1.0666666666666667,Exam Turf,137454.0,30,4.0,0,0.0,0.0,0.0,0,0,0,3.9
500,500,Artificial Intelligence Projects with Python,7396,59,1,9.2022,1,1,1,259.9,1,16,61,6.25,Yazılım Teknolojileri Akademisi,22076.0,8,4.4,0,0.0,0.0,0.0,0,0,0,4.4
501,501,LEARNING PATH: MATLAB: Powerful Machine Learning with MATLAB,330,57,1,2.2018,1,1,1,349.9,1,2,28,3.966666666666667,Packt Publishing,408556.0,1058,3.9,0,0.0,0.0,0.0,0,0,0,4.5
502,502,Advanced Apache Spark for Data Scientists and Developers ,512,57,1,1.2016,1,1,1,179.9,1,6,71,5.55,Adastra Academy,47400.0,6,3.9,0,0.0,0.0,0.0,1,0,0,3.7
503,503,Machine Learning Intro for Python Developers,6813,57,1,1.2019,1,1,1,69.9,1,5,19,0.75,Frank Anemaet,106268.0,30,4.2,0,0.0,0.0,0.0,0,0,0,4.1
504,504,The Complete Machine Learning and Data Science Course in R,248,57,1,3.2021,1,1,1,349.9,1,43,146,17.6,Data Science Academy,6567.0,4,4.5,0,0.0,0.0,0.0,0,0,0,4.6
505,505,Introduction to R programming & RStudio for beginners,7210,57,1,1.2021,1,1,1,349.9,1,4,10,0.5,JP COURSES,169842.0,20,3.8,0,0.0,0.0,0.0,0,0,0,4.1
506,506,Complete DataScience with Python and Tensorflow,333,57,1,7.2018,1,1,0,349.9,1,7,147,11.05,Full Stack Datascientist,333.0,1,3.5,0,0.0,0.0,0.0,0,0,0,3.5
507,507,Programming Statistical Applications in R,1674,57,1,9.202,1,1,1,259.9,1,6,89,11.166666666666666,"Geoffrey Hubona, Ph.D.",31895.0,26,4.1,0,0.0,0.0,0.0,0,0,0,3.8
508,508,Machine Learning for Predictive Maps in Python and Leaflet,3259,57,1,6.202,1,1,1,349.9,1,8,32,5.966666666666667,EBISYS R&D,8534.0,15,4.1,0,0.0,0.0,0.0,0,0,0,4.5
509,509,Market Basket Analysis & Linear Discriminant Analysis with R,344,57,1,8.2017,1,1,1,69.9,1,4,36,3.4,Gopal Prasad Malakar,112235.0,17,4.3,0,0.0,0.0,0.0,1,0,0,4.2
510,510,Python Data Visualization: Matplotlib & Seaborn Masterclass,1205,66,2,11.2022,1,1,1,619.9,1,9,94,7.516666666666667,Maven Analytics,884593.0,32,4.6,1,8437.0,3.0,4.7,1,0,0,4.7
511,511,Batch Processing with Apache Beam in Python,258,56,1,9.202,1,1,1,209.9,1,3,19,1.15,Alexandra Abbas,2246.0,2,3.5,0,0.0,0.0,0.0,0,0,0,3.2
512,512,Get Friendly With A.I. Basics,7693,56,1,9.2019,1,1,1,69.9,1,1,10,0.8166666666666667,Dr. Dheeraj Mehrotra,204239.0,449,3.5,0,0.0,0.0,0.0,0,0,0,2.7
513,513,Machine Learning A-Z™: Hands-On Python & R in Data Science,10828,56,1,11.2019,1,1,1,459.9,0,29,151,15.166666666666666,Apex Education,44594.0,15,3.8,0,0.0,0.0,0.0,0,0,0,3.1
514,514,Data Science and Machine Learning with Java,409,56,1,4.2019,1,1,1,349.9,1,2,48,5.266666666666667,Packt Publishing,408556.0,1058,3.9,0,0.0,0.0,0.0,1,0,0,3.7
515,515,Optimization with Excel: Operations Research without Coding,428,56,1,9.2022,1,1,1,139.9,1,13,80,10.033333333333333,Rafael Silva Pinto,9557.0,5,4.6,0,0.0,0.0,0.0,0,0,0,4.5
516,516,Real data science problems with Python,621,56,1,1.2018,1,1,1,69.9,1,16,31,7.716666666666667,Francisco Juretig,24329.0,9,3.8,0,0.0,0.0,0.0,0,0,0,3.8
517,517,Azure Data Engineer Workshop In A Weekend,842,57,1,12.2022,1,1,1,69.9,1,8,31,9.316666666666666,Amit Navgire,37865.0,11,4.1,0,0.0,0.0,0.0,0,0,0,4.5
518,518,R Programming: R for Data Science and Data Analytics A-Z™,5211,55,2,12.2019,1,1,1,459.9,0,7,34,7.466666666666667,Teach Premium,28258.0,2,4.0,1,44594.0,15.0,3.8,0,0,0,4.5
519,519,Hands-on Data Visualization With Python,814,55,3,8.2022,1,1,1,349.9,1,7,49,4.416666666666667,Jordan Sauchuk,259832.0,7,4.4,1,2230572.0,104.0,4.6,1,0,0,3.9
520,520,Optical Character Recognition (OCR) in Python,801,57,3,4.2022,1,1,1,69.9,1,13,95,12.95,Jones Granatyr,162760.0,89,4.6,1,155421.0,88.0,4.6,0,0,0,4.5
521,521,Machine Learning in Python: From Zero to Hero in 10 Hours,349,55,1,7.2021,1,1,1,349.9,1,21,75,8.116666666666667,Sanjay Singh,10410.0,12,4.0,0,0.0,0.0,0.0,1,0,0,4.9
522,522,Machine Learning using Python,9186,56,1,12.2022,1,1,1,105.9,1,27,157,18.7,Start-Tech Academy,1573819.0,52,4.5,0,0.0,0.0,0.0,0,0,0,4.7
523,523,"Machine Learning Bootcamp: SVM,Kmeans,KNN,LinReg,PCA,DBS",12872,54,1,4.2022,1,1,1,69.9,1,4,69,17.75,Shrirang Korde,83288.0,8,3.9,0,0.0,0.0,0.0,0,0,0,4.0
524,524,Excelling in Machine Learning using Python,10993,54,1,8.202,1,1,0,159.9,1,11,40,5.733333333333333,Manoj Chandak,20965.0,4,4.0,0,0.0,0.0,0.0,0,0,0,3.9
525,525,"Python Beyond Basics for Machine Learning,  Data Science, AI",538,54,1,11.202,1,1,1,123.9,1,13,97,13.233333333333333,Piyushh n Dave,5417.0,8,4.6,0,0.0,0.0,0.0,0,0,0,4.0
526,526,Python Programming Masterclass: Build 28 End-To-End Projects,1176,54,1,8.2022,1,1,1,69.9,1,29,248,46.81666666666667,Pianalytix .,66704.0,18,4.3,0,0.0,0.0,0.0,0,0,0,3.1
527,527,Deep Learning with PyTorch,292,54,1,5.2018,1,1,1,349.9,1,6,38,4.7,Packt Publishing,408556.0,1058,3.9,0,0.0,0.0,0.0,0,0,0,4.0
528,528,Data Analysis with Python for Working Professionals,322,54,1,1.2023,1,1,1,105.9,1,10,68,9.066666666666666,Gaurav Singh,2877.0,3,4.4,0,0.0,0.0,0.0,1,0,0,4.3
529,529,Object Detection with Tensorflow | Fast Track Course | ML,381,55,1,3.2022,1,1,0,69.9,1,9,9,2.6,Aakash Jadhav,381.0,1,4.1,0,0.0,0.0,0.0,0,0,0,4.1
530,530,Data Science Interview Preparation - Career Guide,807,54,1,5.2019,1,1,1,699.9,0,14,23,4.0,Up Degree,84485.0,28,3.9,0,0.0,0.0,0.0,0,0,0,4.6
531,531,Data Science-Unsupervised Machine Learning Using R,953,54,1,12.2017,1,1,1,179.9,1,5,28,4.916666666666667,ExcelR Solutions,15154.0,8,3.9,0,0.0,0.0,0.0,1,0,0,3.4
